id,order_id,payment_method,amount
2333,1184,bank_transfer,700
2334,1184,coupon,100
2335,1185,bank_transfer,400
2336,1185,credit_card,200
2337,1186,coupon,700
2338,1187,bank_transfer,400
2339,1187,credit_card,500
2340,1188,credit_card,600
2341,1188,bank_transfer,200
2342,1189,coupon,200
2343,1189,coupon,700
2344,1190,bank_transfer,300
2345,1190,credit_card,400
2346,1191,coupon,800
2347,1191,coupon,100
2348,1191,bank_transfer,100
2349,1192,bank_transfer,700
2350,1192,coupon,200
2351,1192,bank_transfer,100
2352,1193,credit_card,700
2353,1193,credit_card,100
2354,1193,bank_transfer,200
2355,1194,coupon,600
2356,1194,credit_card,100
2357,1194,credit_card,100
2358,1195,bank_transfer,200
2359,1196,credit_card,600
2360,1197,credit_card,300
2361,1198,gift_card,400
2362,1198,gift_card,100
2363,1199,coupon,300
2364,1199,bank_transfer,500
2365,1199,gift_card,200
2366,1200,coupon,700
2367,1200,bank_transfer,200
2368,1200,bank_transfer,100
2369,1201,credit_card,800
2370,1201,bank_transfer,100
2371,1202,bank_transfer,700
2372,1202,coupon,100
2373,1203,coupon,100
2374,1204,bank_transfer,400
2375,1204,coupon,100
2376,1205,coupon,600
2377,1205,coupon,300
2378,1205,credit_card,100
2379,1206,bank_transfer,300
2380,1206,coupon,500
2381,1206,gift_card,100
2382,1207,coupon,800
2383,1207,coupon,100
2384,1207,gift_card,100
2385,1208,credit_card,500
2386,1208,gift_card,300
2387,1209,coupon,200
2388,1209,coupon,700
2389,1209,gift_card,100
2390,1210,gift_card,200
2391,1211,bank_transfer,200
2392,1211,coupon,300
2393,1212,bank_transfer,800
2394,1212,gift_card,100
2395,1212,bank_transfer,100
2396,1213,coupon,500
2397,1213,coupon,200
2398,1214,gift_card,500
2399,1214,credit_card,200
2400,1215,gift_card,100
2401,1215,bank_transfer,500
2402,1215,coupon,200
2403,1216,gift_card,300
2404,1216,credit_card,100
2405,1216,credit_card,100
2406,1217,coupon,600
2407,1217,coupon,200
2408,1218,gift_card,100
2409,1218,bank_transfer,700
2410,1219,bank_transfer,800
2411,1220,gift_card,600
2412,1220,coupon,200
2413,1221,bank_transfer,400
2414,1221,coupon,400
2415,1222,credit_card,400
2416,1222,coupon,100
2417,1222,gift_card,400
2418,1223,bank_transfer,500
2419,1223,coupon,100
2420,1223,bank_transfer,100
2421,1224,bank_transfer,400
2422,1224,coupon,500
2423,1225,coupon,700
2424,1225,credit_card,100
2425,1226,bank_transfer,800
2426,1226,credit_card,100
2427,1227,credit_card,600
2428,1227,credit_card,200
2429,1228,credit_card,300
2430,1228,coupon,600
2431,1228,credit_card,100
2432,1229,gift_card,700
2433,1229,coupon,200
2434,1229,gift_card,100
2435,1230,bank_transfer,400
2436,1230,credit_card,300
2437,1230,gift_card,300
2438,1231,credit_card,500
2439,1231,bank_transfer,300
2440,1232,coupon,800
2441,1233,gift_card,400
2442,1233,coupon,100
2443,1234,gift_card,100
2444,1235,coupon,300
2445,1235,gift_card,300
2446,1236,coupon,800
2447,1236,coupon,100
2448,1236,bank_transfer,100
2449,1237,gift_card,800
2450,1238,credit_card,500
2451,1238,gift_card,100
2452,1238,coupon,200
2453,1239,bank_transfer,400
2454,1239,bank_transfer,500
2455,1239,bank_transfer,100
2456,1240,credit_card,100
2457,1240,bank_transfer,200
2458,1240,credit_card,100
2459,1241,gift_card,300
2460,1242,credit_card,300
2461,1243,gift_card,100
2462,1243,gift_card,600
2463,1244,gift_card,700
2464,1245,coupon,800
2465,1245,credit_card,100
2466,1245,gift_card,100
2467,1246,gift_card,600
2468,1246,bank_transfer,300
2469,1247,credit_card,500
2470,1247,bank_transfer,400
2471,1248,gift_card,100
2472,1249,bank_transfer,200
2473,1250,coupon,200
2474,1250,bank_transfer,300
2475,1251,bank_transfer,500
2476,1251,bank_transfer,400
2477,1251,gift_card,100
2478,1252,gift_card,800
2479,1252,credit_card,100
2480,1252,bank_transfer,100
2481,1253,credit_card,400
2482,1253,gift_card,200
2483,1253,coupon,200
2484,1254,credit_card,800
2485,1255,bank_transfer,700
2486,1255,gift_card,100
2487,1256,credit_card,600
2488,1256,coupon,300
2489,1257,gift_card,100
2490,1257,coupon,600
2491,1258,credit_card,100
2492,1259,coupon,300
2493,1260,gift_card,200
2494,1260,bank_transfer,400
2495,1260,coupon,100
2496,1261,bank_transfer,100
2497,1262,bank_transfer,200
2498,1262,coupon,700
2499,1263,credit_card,100
2500,1263,credit_card,500
2501,1264,bank_transfer,100
2502,1265,bank_transfer,600
2503,1265,coupon,100
2504,1266,bank_transfer,800
2505,1266,bank_transfer,100
2506,1266,bank_transfer,100
2507,1267,coupon,200
2508,1267,bank_transfer,200
2509,1267,gift_card,500
2510,1268,bank_transfer,800
2511,1269,coupon,200
2512,1269,gift_card,700
2513,1270,bank_transfer,400
2514,1271,coupon,500
2515,1271,coupon,400
2516,1272,coupon,100
2517,1273,bank_transfer,600
2518,1274,coupon,200
2519,1274,credit_card,400
2520,1275,gift_card,400
2521,1276,credit_card,400
2522,1276,coupon,300
2523,1277,bank_transfer,300
2524,1277,gift_card,100
2525,1277,bank_transfer,400
2526,1278,credit_card,800
2527,1278,bank_transfer,100
2528,1278,credit_card,100
2529,1279,credit_card,300
2530,1279,gift_card,500
2531,1279,credit_card,100
2532,1280,gift_card,500
2533,1280,coupon,300
2534,1280,credit_card,100
2535,1281,gift_card,800
2536,1282,coupon,500
2537,1283,credit_card,800
2538,1284,coupon,700
2539,1284,credit_card,200
2540,1285,coupon,600
2541,1286,credit_card,100
2542,1286,credit_card,800
2543,1287,credit_card,700
2544,1287,credit_card,200
2545,1287,bank_transfer,100
2546,1288,credit_card,500
2547,1288,gift_card,400
2548,1288,coupon,100
2549,1289,gift_card,100
2550,1289,gift_card,400
2551,1290,credit_card,600
2552,1290,credit_card,200
2553,1290,credit_card,100
2554,1291,gift_card,600
2555,1292,gift_card,500
2556,1293,coupon,600
2557,1294,bank_transfer,200
2558,1294,bank_transfer,400
2559,1294,bank_transfer,200
2560,1295,gift_card,600
2561,1295,gift_card,200
2562,1296,bank_transfer,400
2563,1296,bank_transfer,300
2564,1297,bank_transfer,600
2565,1297,bank_transfer,100
2566,1297,credit_card,100
2567,1298,gift_card,800
2568,1298,bank_transfer,100
2569,1299,coupon,200
2570,1299,credit_card,600
2571,1300,bank_transfer,500
2572,1301,gift_card,300
2573,1301,coupon,200
2574,1302,coupon,400
2575,1302,credit_card,300
2576,1302,gift_card,200
2577,1303,credit_card,100
2578,1304,bank_transfer,400
2579,1305,gift_card,300
2580,1306,gift_card,200
2581,1307,credit_card,200
2582,1307,bank_transfer,300
2583,1308,coupon,300
2584,1308,bank_transfer,400
2585,1309,bank_transfer,800
2586,1309,bank_transfer,100
2587,1310,gift_card,300
2588,1311,bank_transfer,800
2589,1312,bank_transfer,400
2590,1313,credit_card,200
2591,1314,bank_transfer,600
2592,1314,bank_transfer,100
2593,1314,coupon,200
2594,1315,credit_card,700
2595,1315,bank_transfer,200
2596,1316,coupon,200
2597,1316,gift_card,600
2598,1317,credit_card,400
2599,1318,credit_card,700
2600,1319,bank_transfer,200
2601,1320,bank_transfer,600
2602,1321,credit_card,800
2603,1321,credit_card,100
2604,1321,coupon,100
2605,1322,coupon,200
2606,1322,credit_card,200
2607,1322,credit_card,600
2608,1323,credit_card,400
2609,1323,credit_card,100
2610,1323,bank_transfer,500
2611,1324,gift_card,600
2612,1325,gift_card,700
2613,1325,coupon,100
2614,1326,bank_transfer,100
2615,1326,bank_transfer,700
2616,1327,credit_card,700
2617,1327,coupon,100
2618,1328,coupon,700
2619,1328,coupon,100
2620,1328,coupon,200
2621,1329,gift_card,100
2622,1329,coupon,800
2623,1329,bank_transfer,100
2624,1330,gift_card,300
2625,1331,coupon,500
2626,1331,bank_transfer,300
2627,1332,bank_transfer,800
2628,1333,gift_card,100
2629,1334,credit_card,700
2630,1335,bank_transfer,600
2631,1335,coupon,100
2632,1335,credit_card,200
2633,1336,coupon,400
2634,1336,gift_card,100
2635,1337,coupon,800
2636,1338,bank_transfer,500
2637,1338,gift_card,400
2638,1338,coupon,100
2639,1339,coupon,500
2640,1339,coupon,200
2641,1340,bank_transfer,200
2642,1340,coupon,100
2643,1340,bank_transfer,400
2644,1341,coupon,800
2645,1341,gift_card,100
2646,1341,coupon,100
2647,1342,coupon,100
2648,1342,gift_card,500
2649,1342,bank_transfer,400
2650,1343,gift_card,200
2651,1343,credit_card,200
2652,1343,credit_card,400
2653,1344,credit_card,700
2654,1345,credit_card,700
2655,1345,coupon,100
2656,1345,credit_card,200
2657,1346,credit_card,600
2658,1346,coupon,200
2659,1346,credit_card,200
2660,1347,bank_transfer,100
2661,1348,gift_card,400
2662,1349,gift_card,200
2663,1349,bank_transfer,100
2664,1349,bank_transfer,600
2665,1350,credit_card,800
2666,1350,gift_card,100
2667,1350,gift_card,100
2668,1351,bank_transfer,400
2669,1351,bank_transfer,500
2670,1351,gift_card,100
2671,1352,coupon,300
2672,1353,credit_card,100
2673,1354,bank_transfer,800
2674,1354,credit_card,100
2675,1355,gift_card,400
2676,1355,coupon,400
2677,1355,bank_transfer,200
2678,1356,bank_transfer,100
2679,1356,bank_transfer,400
2680,1357,credit_card,400
2681,1357,gift_card,300
2682,1358,credit_card,300
2683,1358,bank_transfer,400
2684,1359,gift_card,200
2685,1359,credit_card,700
2686,1360,gift_card,200
2687,1360,credit_card,500
2688,1361,coupon,100
2689,1361,bank_transfer,800
2690,1361,credit_card,100
2691,1362,credit_card,300
2692,1363,coupon,500
2693,1363,coupon,300
2694,1364,gift_card,500
2695,1364,gift_card,400
2696,1364,bank_transfer,100
2697,1365,gift_card,300
2698,1365,gift_card,400
2699,1366,gift_card,100
2700,1367,gift_card,800
2701,1367,credit_card,100
2702,1368,bank_transfer,200
2703,1369,gift_card,300
2704,1369,coupon,100
2705,1369,gift_card,400
2706,1370,coupon,800
2707,1370,bank_transfer,100
2708,1371,coupon,200
2709,1371,bank_transfer,600
2710,1372,gift_card,100
2711,1372,credit_card,400
2712,1372,coupon,300
2713,1373,credit_card,700
2714,1373,bank_transfer,200
2715,1374,gift_card,800
2716,1375,gift_card,800
2717,1376,coupon,200
2718,1376,gift_card,400
2719,1377,bank_transfer,300
2720,1377,credit_card,500
2721,1377,coupon,100
2722,1378,coupon,400
2723,1378,bank_transfer,100
2724,1379,coupon,200
2725,1379,coupon,600
2726,1379,bank_transfer,100
2727,1380,coupon,700
2728,1380,bank_transfer,100
2729,1380,coupon,200
2730,1381,credit_card,400
2731,1382,bank_transfer,300
2732,1382,bank_transfer,400
2733,1382,gift_card,200
2734,1383,gift_card,600
2735,1383,bank_transfer,200
2736,1383,gift_card,200
2737,1384,bank_transfer,600
2738,1385,credit_card,400
2739,1386,gift_card,400
2740,1387,coupon,200
2741,1387,coupon,600
2742,1387,gift_card,100
2743,1388,bank_transfer,400
2744,1388,gift_card,400
2745,1388,gift_card,200
2746,1389,credit_card,600
2747,1389,gift_card,100
2748,1389,bank_transfer,100
2749,1390,coupon,800
2750,1390,credit_card,100
2751,1391,gift_card,600
2752,1392,gift_card,800
2753,1392,credit_card,100
2754,1392,gift_card,100
2755,1393,credit_card,300
2756,1394,credit_card,800
2757,1395,gift_card,300
2758,1396,credit_card,300
2759,1396,coupon,100
2760,1396,bank_transfer,500
2761,1397,credit_card,300
2762,1397,credit_card,500
2763,1398,gift_card,200
2764,1398,bank_transfer,100
2765,1399,gift_card,600
2766,1400,gift_card,300
2767,1400,coupon,200
2768,1401,bank_transfer,400
2769,1402,bank_transfer,500
2770,1403,gift_card,100
2771,1404,coupon,400
2772,1404,credit_card,300
2773,1405,bank_transfer,200
2774,1406,coupon,300
2775,1406,coupon,200
2776,1407,bank_transfer,400
2777,1407,bank_transfer,100
2778,1408,credit_card,100
2779,1408,gift_card,500
2780,1408,credit_card,400
2781,1409,coupon,600
2782,1410,credit_card,200
2783,1410,gift_card,400
2784,1410,credit_card,400
2785,1411,bank_transfer,100
2786,1411,credit_card,300
2787,1411,coupon,600
2788,1412,bank_transfer,700
2789,1412,bank_transfer,100
2790,1413,coupon,500
2791,1413,credit_card,300
2792,1413,bank_transfer,100
2793,1414,credit_card,700
2794,1415,gift_card,600
2795,1415,gift_card,200
2796,1415,coupon,100
2797,1416,bank_transfer,300
2798,1416,credit_card,100
2799,1417,gift_card,800
2800,1417,coupon,100
2801,1417,gift_card,100
2802,1418,gift_card,800
2803,1418,bank_transfer,100
2804,1419,coupon,800
2805,1420,coupon,400
2806,1420,coupon,100
2807,1421,coupon,400
2808,1421,coupon,300
2809,1421,coupon,100
2810,1422,bank_transfer,500
2811,1422,credit_card,400
2812,1423,gift_card,700
2813,1423,coupon,200
2814,1423,credit_card,100
2815,1424,coupon,800
2816,1424,bank_transfer,100
2817,1424,coupon,100
2818,1425,gift_card,700
2819,1425,gift_card,200
2820,1426,bank_transfer,700
2821,1427,bank_transfer,800
2822,1427,coupon,100
2823,1427,coupon,100
2824,1428,credit_card,700
2825,1429,gift_card,800
2826,1429,bank_transfer,100
2827,1429,bank_transfer,100
2828,1430,credit_card,700
2829,1431,bank_transfer,600
2830,1431,credit_card,300
2831,1431,bank_transfer,100
2832,1432,gift_card,300
2833,1432,credit_card,600
2834,1433,coupon,100
2835,1433,bank_transfer,200
2836,1434,credit_card,100
2837,1435,gift_card,100
2838,1436,bank_transfer,700
2839,1436,coupon,200
2840,1437,coupon,300
2841,1437,bank_transfer,300
2842,1438,credit_card,500
2843,1438,bank_transfer,300
2844,1438,coupon,100
2845,1439,credit_card,700
2846,1440,bank_transfer,200
2847,1441,gift_card,500
2848,1441,bank_transfer,200
2849,1442,gift_card,800
2850,1442,bank_transfer,100
2851,1442,gift_card,100
2852,1443,credit_card,100
2853,1443,gift_card,200
2854,1444,gift_card,700
2855,1444,gift_card,100
2856,1444,bank_transfer,200
2857,1445,credit_card,400
2858,1445,credit_card,400
2859,1446,coupon,700
2860,1446,credit_card,100
2861,1447,coupon,500
2862,1447,credit_card,100
2863,1447,bank_transfer,300
2864,1448,bank_transfer,100
2865,1448,coupon,700
2866,1448,credit_card,100
2867,1449,bank_transfer,200
2868,1449,bank_transfer,500
2869,1449,gift_card,100
2870,1450,gift_card,200
2871,1450,gift_card,100
2872,1451,gift_card,700
2873,1451,coupon,200
2874,1452,gift_card,200
2875,1453,gift_card,300
2876,1453,bank_transfer,600
2877,1454,gift_card,100
2878,1454,bank_transfer,800
2879,1454,gift_card,100
2880,1455,bank_transfer,800
2881,1455,coupon,100
2882,1455,bank_transfer,100
2883,1456,coupon,200
2884,1457,gift_card,700
2885,1457,coupon,100
2886,1458,bank_transfer,400
2887,1458,gift_card,500
2888,1459,credit_card,100
2889,1459,credit_card,800
2890,1460,coupon,700
2891,1460,bank_transfer,100
2892,1460,coupon,200
2893,1461,credit_card,100
2894,1461,credit_card,800
2895,1461,credit_card,100
2896,1462,coupon,600
2897,1462,credit_card,300
2898,1462,coupon,100
2899,1463,bank_transfer,100
2900,1463,credit_card,200
2901,1463,credit_card,400
2902,1464,credit_card,100
2903,1464,bank_transfer,200
2904,1464,bank_transfer,200
2905,1465,credit_card,200
2906,1465,gift_card,400
2907,1465,credit_card,100
2908,1466,gift_card,600
2909,1466,coupon,100
2910,1467,coupon,300
2911,1467,credit_card,500
2912,1467,coupon,100
2913,1468,credit_card,100
2914,1468,gift_card,300
2915,1468,bank_transfer,600
2916,1469,coupon,600
2917,1470,gift_card,600
2918,1471,gift_card,300
2919,1471,coupon,200
2920,1472,credit_card,200
2921,1472,bank_transfer,400
2922,1473,bank_transfer,500
2923,1473,coupon,100
2924,1473,bank_transfer,300
2925,1474,bank_transfer,800
2926,1474,coupon,100
2927,1474,bank_transfer,100
2928,1475,gift_card,200
2929,1476,bank_transfer,100
2930,1476,bank_transfer,800
2931,1477,coupon,500
2932,1478,gift_card,800
2933,1479,coupon,800
2934,1479,credit_card,100
2935,1479,coupon,100
2936,1480,coupon,200
2937,1480,gift_card,700
2938,1480,coupon,100
2939,1481,credit_card,800
2940,1481,credit_card,100
2941,1482,bank_transfer,100
2942,1483,credit_card,800
2943,1483,coupon,100
2944,1483,credit_card,100
2945,1484,coupon,800
2946,1484,credit_card,100
2947,1484,credit_card,100
2948,1485,bank_transfer,700
2949,1485,credit_card,200
2950,1485,credit_card,100
2951,1486,gift_card,100
2952,1486,credit_card,800
2953,1487,bank_transfer,100
2954,1488,coupon,100
2955,1488,coupon,300
2956,1488,bank_transfer,500
2957,1489,bank_transfer,600
2958,1489,bank_transfer,300
2959,1489,coupon,100
2960,1490,coupon,700
2961,1490,coupon,200
2962,1490,credit_card,100
2963,1491,bank_transfer,100
2964,1491,credit_card,700
2965,1492,gift_card,500
2966,1493,coupon,100
2967,1493,gift_card,600
2968,1494,bank_transfer,600
2969,1495,credit_card,600
2970,1495,gift_card,100
2971,1496,credit_card,300
2972,1497,coupon,700
2973,1498,bank_transfer,600
2974,1498,credit_card,100
2975,1499,bank_transfer,600
2976,1499,coupon,300
2977,1500,gift_card,800
2978,1500,bank_transfer,100
